Object type,Attribute name,Data type,I/O,License,Version added,Description
global_settings,reserve_contribution_cost,double,Input,SHOP_RESERVE_CLUSTERING_FUNCTIONALITY,14.0.0.1,"The cost for a unit participating in the reserve delivery. Default value is 0 NOK/MW. Can also be set with the command 'set reserve_contribution_cost'. (xUnit: NOK, yUnit: NOK)"
global_settings,gate_ramp_cost,double,Input,SHOP_OPEN,14.0.0.1,"The cost of ramping on gate discharge. Default value is 0 NOK/(m3/s). (xUnit: NOK/M3/S, yUnit: NOK/M3/S)"
global_settings,reserve_group_slack_cost,double,Input,SHOP_RESERVE_GROUP,14.0.0.1,"The cost for delivering more than the reserve obligations of any reserve type in any reserve group. Default value is 0.000001 NOK/MW. Can also be set with the command 'set reserve_slack_cost'. (xUnit: NOK/MW, yUnit: NOK/MW)"
global_settings,use_heuristic_basis,int,Input,SHOP_OPEN,14.0.0.1,"If this parameter is set to 1 a heuristic start basis is given to CPLEX, while a value of 0 (default) does not provide CPLEX with a start basis guess. Can also be set with the command 'set optbasis'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,nodelog,int,Input,SHOP_OPEN,14.0.0.1,"Set the MIP node logging interval (100 is default) used by CPLEX when updating the CPLEX log file. Can also be set with the command 'set mip_nodelog'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,max_num_threads,int,Input,SHOP_OPEN,14.0.0.1,"Set the max number of threads CPLEX can use when solving a MIP problem or using the barrier solver. Default of -1 lets CPLEX use all available threads. Can also be set with the command 'set max_num_threads' (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,parallelmode,int,Input,SHOP_OPEN,14.0.0.1,"Choose the parallel mode CPLEX uses when solving a problem in parallel: 1 (default) gives deterministic result behaviour while -1 lets CPLEX fully utilize the parallel processing. A value of 0 lts CPLEX choose based on the problem. Can also be set with the command 'set parallel_mode'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,timelimit,double,Input,SHOP_OPEN,14.0.0.1,"Maximal number of seconds that can be used to solve a SHOP iteration in CPLEX. Default value is 900 s. Can also be set with the command 'set timelimit'. (xUnit: SECOND, yUnit: SECOND)"
global_settings,mipgap_rel,double,Input,SHOP_OPEN,14.0.0.1,"The maximal relative objective function gap between final integer solution and best bound in CPLEX. Default value is -1 which uses default CPLEX relative MIP gap. Can also be set with the command 'set mipgap'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,mipgap_abs,double,Input,SHOP_OPEN,14.0.0.1,"The maximal objective function gap between final integer solution and best bound in CPLEX. Default value is -1 which uses default CPLEX absolute MIP gap. Can also be set with the command 'set mipgap'. (xUnit: NOK, yUnit: NOK)"
global_settings,inteps,double,Input,SHOP_OPEN,14.0.0.1,"Numerical tolerance for when CPLEX will consider a decimal number to be integer. Default value is 0.00001. Can also be set with the command 'set inteps'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,input_basis_name,string,Input,SHOP_OPEN,14.0.0.1,"Name of the file containing a saved input basis for the optimization problem is saved. If no name is given, no input basis will be loaded. Can also be set with the command 'read optbasis'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,output_basis_name,string,Input,SHOP_OPEN,14.0.0.1,"Name of the file where the optimal basis from the optimization problem in the next iteration is saved. If no name is given, no basis will be saved. Can also be set with the command 'save optbasis'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,solver_algorithm,string,Input,SHOP_OPEN,14.0.0.1,"Name of the solution algorithm CPLEX will use to solve linear problems, can be either 'PRIMAL', 'DUAL' (default), 'BARRIER', 'NETPRIMAL', 'NETDUAL', or 'CONCURRENT'. Can also be set with the command 'set method'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,n_seg_up,int,Input,SHOP_OPEN,14.0.0.1,"Number of segments to be used above best efficient point in incremental mode. Can also be set with the command 'set nseg'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,n_seg_down,int,Input,SHOP_OPEN,14.0.0.1,"Number of segments to be used below best efficient point in incremental mode. Can also be set with the command 'set nseg'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,n_mip_seg_up,int,Input,SHOP_EBL_PLANT,14.0.0.1,"Number of segments to be used above best efficient point in full mode. Can also be set with the command 'set nseg'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,n_mip_seg_down,int,Input,SHOP_EBL_PLANT,14.0.0.1,"Number of segments to be used below best efficient point in full mode. Can also be set with the command 'set nseg'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,dyn_pq_seg_flag,int,Input,SHOP_EBL_PLANT,14.0.0.1,"Flag determining whether dynamically define the segments in the building of the original PQ curve for all the units in incremental mode if no flag series on the plant is provided. Can also be set with the command 'set dyn_seg'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,dyn_mip_pq_seg_flag,int,Input,SHOP_EBL_PLANT,14.0.0.1,"Flag determining whether dynamically define the number of points of the original PQ curve for all the units in full mode if no flag series on the plant or generator is provided. Can also be set with the command 'set dyn_seg'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,bypass_segments,int,Input,SHOP_OPEN,14.0.0.1,"Change the number of variables used to describe the flow in bypass gates. Default number of segments is 1. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,gate_segments,int,Input,SHOP_OPEN,14.0.0.1,"Change the number of variables used to describe the flow in regular gates. Default number of segments is 3. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,overflow_segments,int,Input,SHOP_OPEN,14.0.0.1,"Change the number of variables used to describe the flow in spill gates. Default number of segments is 3. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,gravity,double,Input,SHOP_OPEN,14.0.0.1,"The value of the acceleration due to gravity. Default value is 9.81 m/s2. Can also be set with the command 'set gravity'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,gen_reserve_min_free_cap_factor,double,Input,SHOP_OPEN,14.0.0.1,"The fraction of the maximal generator production that must be left open while the generator is delivering FCR. Default value is 0.02. Can also be set with the command 'set reserve_min_capacity'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,fcr_n_band,double,Input,SHOP_OPEN,14.0.0.1,"The size of the frequency range in either direction where FCR-N is activated. Default value is 0.1 Hz (49.9 to 50.1 Hz). Can also be set with the command 'set fcr_n_band'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,fcr_d_band,double,Input,SHOP_OPEN,14.0.0.1,"The size of the frequency range in upward direction where FCR-D is activated. Default value is 0.4 Hz (49.5 to 49.9 Hz). Can also be set with the command 'set fcr_d_band'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,universal_mip,int,Input,SHOP_OPEN,14.0.0.1,"Toggle the use of binary variables for generator and pump unit commitment on (1) or off (0). Default value of -1 uses mip_flag on each plant to decide if binary variables should be used. Can also be set by the command 'set universal_mip'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,universal_overflow_mip,int,Input,SHOP_OPEN,14.0.0.9,"Toggle the use of binary variables to for reservoir to prevent non-physical spill. Default value of -1 uses overflow_mip_flag on each reservoir to decide if binary variables should be used. Can also be set by the command 'set universal_overflow_mip'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,linear_startup,int,Input,SHOP_OPEN,14.0.0.1,"Toggle the building of liner startup and shutdown costs for generators and pumps on (1) or off (0) when MIP is not active. Default value of -1 uses linear_startup_flag on each plant to decide if startup and shutdown costs should be used. Can also be set by the command 'set linear_startup'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,dyn_flex_mip_steps,int,Input,SHOP_DYN_FLEX,14.0.0.1,"Set the number of time steps used for dynamic flexible MIP. Default value of -1 turns off the dynamic flexible MIP functionality. Can also be set with the command 'set dyn_flex_mip'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,merge_blocks,int,Input,SHOP_BLOCK_MERGE,14.0.0.1,"Turn on (1) or off (0, default) the mering of similar and adjacent time steps for gate discharge and plant production results. A value of 2 will only keep merged blocks from the previous iteration and stop further merging. Can also be set with the command 'set merge'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,power_head_optimization,int,Input,SHOP_POWER_HEAD_OPTIMIZATION,14.0.0.1,"Turn on (1, default) or off (0) power head optimization functionality. Can also be set with the command 'set power_head_optimization'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,droop_discretization_limit,double,Input,SHOP_DISCRETE_DROOP,14.0.1.0,"Set the limit for fixing the droop value of all units that have a resulting droop below the specified limit. The droop is fixed to the closest legal discrete value below the given limit, which is the closest integer below unless the unit has a defined discrete_droop_values attribute. Default value is 0.0. Can also be set with the command 'set discrete_droop_limit'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,droop_cost_exponent,double,Input,SHOP_RESERVE_GROUP,14.2.0.3,"Set this value to any positive number higher than 1.0 to build a convex and increasing cost curve for the droop value instead of using a linear cost. The number represents the degree of the convex polynomial used to build the cost curve, which means that a value of 2.0 results in a quadratic cost curve. Can also be set with the command 'set droop_cost_exponent'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,droop_ref_value,double,Input,SHOP_RESERVE_GROUP,14.2.0.3,"Used to scale the exponential droop cost when the droop_cost_exponent is higher than 1. The exponential cost will be the same as the standard linear cost for the reference value. Can also be set with the command 'set droop_ref_value'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,create_cuts,int,Input,SHOP_SCENARIO_FUNCTIONALITY,14.0.0.1,"Turn on (1) or off (0, default) the createion of cuts for the start time of the SHOP run. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,print_sim_inflow,int,Input,SHOP_SIMULATION,14.0.0.1,"Turn on (1) or off (0, default) the printing of simulated inflow to the simulation result text files. Can also be set with the command 'start shopsim'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,pump_head_optimization,int,Input,SHOP_POWER_HEAD_OPTIMIZATION,14.0.0.1,"Turn on (1) or off (0, default) the inclusion of pump variables in the power head optimization. Can also be set with the command 'set power_head_optimization'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,save_pq_curves,int,Input,SHOP_OPEN,14.0.0.1,"Turn on (1) or off (0, default) the saving of the constructed PQ curves for each unit. Can also be set with the command 'save pq_curves'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,build_original_pq_curves_by_turb_eff,int,Input,SHOP_OPEN,14.0.0.1,"Turn on (1) or off (0, default) the building of the original PQ curves by only interpolating the first points/last points of the turbine efficiency curves. Can also be set with the command 'set build_original_pq_curves_by_turb_eff'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,plant_unbalance_recommit,int,Input,SHOP_OPEN,14.0.0.1,"Turn on (1) or off (0, default) the heuristic that attempts to recommit units in a better way for hours without MIP and the resulting plant discharge is smaller than the optimal discharge from solver. Can also be set with the command 'set plant_unbalance_recommit'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,prefer_start_vol,int,Input,SHOP_OPEN,14.0.0.1,"Turn on (1, default) or off (0) the preference of start_vol over start_head for reservoirs where both are specified. Initial water level will be preferred if this attribute is set to zero. Can also be set with the command 'set initial_reservoir'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,bp_print_discharge,int,Input,SHOP_BEST_PROFIT,14.0.0.1,"... Can also be set with the command 'print bp_curves'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,prod_from_ref_prod,int,Input,SHOP_BEST_PROFIT,14.0.0.1,"... Can also be set with the command 'set prod_from_ref_prod'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,bp_min_points,int,Input,SHOP_BEST_PROFIT,14.0.0.1,"... Can also be set with the command 'set min_bp_points'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,bp_mode,int,Input,SHOP_BEST_PROFIT,14.0.0.1,"Turn on (1) or off (0, default)... Can also be set with the command 'print bp_curves'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,stop_cost_from_start_cost,int,Input,SHOP_OPEN,14.0.0.1,"Turn on (1) or off (0, default) the usage of the input generator start cost as stop cost. Can also be set with the command 'set stop_cost_from_start_cost'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,ownership_scaling,int,Input,SHOP_OPEN,14.0.0.1,"Turn on (1) or off (0, default) the rescaling of the production results for plants and generators that have an ownership less than 100. The scaled results are only found in the text result files. Can also be set with the command 'set ownership_scaling'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,time_delay_unit,string,Input,SHOP_OPEN,14.0.0.1,"Specifies the time unit of the time delay for plants, gates, etc. in the system. Must be either 'MINUTE', 'HOUR' or 'TIME_STEP_LENGTH' (default). Can also be set with the command 'set time_delay_unit'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,bypass_loss,int,Input,SHOP_OPEN,14.0.0.1,"Turn on (1) or off (0, default) the addition of the flow in bypass gates when calculating tailrace loss for plants if tailrace_loss_from_bypass_flag is not used. Can also be set with the command 'set bypass_loss'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,gen_turn_off_limit,double,Input,SHOP_OPEN,14.0.0.1,"A decimal number between 0 and 1 that signifies if the generator operates below the fraction (the decimal number) of its minimum operating limit in full mode without MIP, the generator will be turned off. Default value is 0.5. Can also be set with the command 'set gen_turn_off_limit'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,pump_turn_off_limit,double,Input,SHOP_OPEN,14.0.0.1,"A decimal number between 0 and 1 that signifies if the pump operates below the fraction (the decimal number) of its minimum operating limit in full mode without MIP, the pump will be turned off. Default value is 0.5. Can also be set with the command 'set pump_turn_off_limit'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,fcr_n_equality_flag,int,Input,SHOP_RESERVE_GROUP,14.0.0.1,"Turn on (1) or off (0, default) the building of constraints to force the fcr_n delivery for all units to by symmetric. Can also be set with the command 'set fcr_n_equality_flag'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,delay_valuation_mode,int,Input,SHOP_OPEN,14.0.0.1,"The value 0 (default) uses the first value in the water value description to set the value of water in transition at the end of the optimization period. Setting the value to 1 will use the middle point of the water value description instead. Can also be set with the command 'set delay_valuation_mode'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,universal_affinity_flag,int,Input,SHOP_AFFINITY,14.0.0.1,"Turn on (1) or off (0) the use of affinity equations for translating turbine efficiency curves of generators. Default value of -1 uses affinity_eq_flag on each generator to decide if affinity equations should be used. Can also be set by the command 'set universal_affinity'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,ramp_code,int,Input,SHOP_OPEN,14.0.0.1,"Toggle the building of ramping constraints on (1), off (-1), or when violated in previous iteration (0, default).  Can also be set with the command 'set ramping'.  (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,print_original_pq_curves,int,Input,SHOP_OPEN,14.0.0.1,"Turn on (1) or off (0, default) the writing of the original PQ curves constructed by SHOP before convexification to file. Can also be set with the command 'print pq_curves'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,print_convex_pq_curves,int,Input,SHOP_OPEN,14.0.0.1,"Turn on (1) or off (0, default) the writing of the convexified PQ curves constructed by SHOP to file. Can also be set with the command 'print pq_curves'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,print_final_pq_curves,int,Input,SHOP_OPEN,14.0.0.1,"Turn on (1) or off (0, default) the writing of the final PQ curves used in the optimization by SHOP to file. Can also be set with the command 'print pq_curves'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,shop_log_name,string,Input,SHOP_OPEN,14.0.0.1,"Name of the log file written to by SHOP, defult is 'shop.log'. Can also be set with the command 'log file'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,shop_yaml_log_name,string,Input,SHOP_OPEN,14.0.0.1,"Name of the yaml log file written to by SHOP, defult is 'shop_yaml.yaml'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,solver_log_name,string,Input,SHOP_OPEN,14.0.0.1,"Name of the log file written to by the solver, defult is 'cplex.log'. Can also be set with the command 'log file'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,model_file_name,string,Input,SHOP_OPEN,14.0.0.1,"Name of the file where the model seen by the optimization solver will be written to in the next iteration. If no name is given, the model will not be printed to file. Can also be set with the command 'print model'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,pq_curves_name,string,Input,SHOP_OPEN,14.0.0.1,"Name of the file the PQ curves will be written to if activated by setting the print_<>_pq_curves attributes. A default file name based on the iteration will be used if this attribute is not set. Can also be set with the command 'print pq_curves'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,print_loss,int,Input,SHOP_OPEN,14.0.0.1,"Turn on (1) or off (0, default) the writing of junction tunnel loss to the result files. Can also be set with the caommand 'save tunnel_loss'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,shop_xmllog,int,Input,SHOP_OPEN,14.0.0.1,"Write the log to xml format if this value is set to 1 instead of the default value 0. Can also be set with the command 'set xmllog' (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,print_optimized_startup_costs,int,Input,SHOP_OPEN,14.0.0.1,"Set value to 1 to only print out the startup and shutdown costs that have been seen by the optimization solver to the log file. Default value of 0 prints out the post calculated startup and shutdown costs. Can also be set with the command 'set startup_cost_printout'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,get_duals_from_mip,int,Input,SHOP_OPEN,14.0.0.1,"Set value to 1 to fix binary variables after solving a MIP iteration and solving the resulting linear problem again to get dual values. Default value of 0 does not re-solve MIP problems to get dual values. Can also be set with the command 'set duals_from_mip'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,bid_aggregation_level,int,Input,SHOP_SCENARIO_FUNCTIONALITY,14.0.0.1,"Set the bid aggregation level of the SHARM bidding functionality to add all plants to the same bid group (0) or to create individual bid groups for each plant (1). If set to -1 (default), the plants are placed in bid groups according to the bid_group attribute on the plant. Can also be set with the command 'set bid_aggregation_level'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,simple_pq_recovery,int,Input,SHOP_OPEN,14.0.0.1,"Turn on (1) or off (0, default) simplified building of PQ curves with a single segment for problematic generators suffering from non-physical uploading of the PQ segments. Can also be turned on with the command 'set simple_pq_recovery'. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,rr_up_schedule_slack_flag,int,Input,SHOP_OPEN,14.2.0.1,"Turn on (1) or off (0, default) slack variable for RR_UP schedule on generators. Penalty cost for slack is set equal to reserve_slack_cost. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,bp_ref_mc_from_market,int,Output,SHOP_BEST_PROFIT,14.2.0.4,"Turn on (1) or off (0, default) functionality taking marginal cost from market description for current operating point on the best profit curve. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,bp_bid_matrix_points,int,Input,SHOP_OPEN,14.2.2.0,"The maximum number of price columns allowed in the best_profit_bid_matrix on the plant object. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,ramp_scale_factor,double,Input,SHOP_OPEN,14.3.0.2,"Used to scale all input ramping values for production and discharge on plants, gates, and reservoirs. Can also be set with the command 'set ramp_scale_factor' (xUnit: NO_UNIT, yUnit: NO_UNIT)"
global_settings,river_flow_penalty_cost,double,Input,SHOP_OPEN,14.3.1.0,"The default penalty cost for breaking the min_flow and max_flow constraints defined on river objects. (xUnit: NOK/M3/S, yUnit: NOK/M3/S)"
reserve_group,fcr_n_up_obligation,txy,Input,SHOP_RESERVE_GROUP,13.0.0.a,"The obligation of FCR_N_UP that should be fulfilled by the reserve group (xUnit: NO_UNIT, yUnit: MW)"
reserve_group,fcr_n_down_obligation,txy,Input,SHOP_RESERVE_GROUP,13.0.0.a,"The obligation of FCR_N_DOWN that should be fulfilled by the reserve group (xUnit: NO_UNIT, yUnit: MW)"
reserve_group,fcr_d_up_obligation,txy,Input,SHOP_RESERVE_GROUP,13.0.0.a,"The obligation of FCR_D_UP that should be fulfilled by the reserve group (xUnit: NO_UNIT, yUnit: MW)"
reserve_group,fcr_d_down_obligation,txy,Input,SHOP_RESERVE_GROUP,14.2.0.0,"The obligation of FCR_D_DOWN that should be fulfilled by the reserve group (xUnit: NO_UNIT, yUnit: MW)"
reserve_group,frr_up_obligation,txy,Input,SHOP_RESERVE_GROUP,13.0.0.a,"The obligation of FRR_UP that should be fulfilled by the reserve group (xUnit: NO_UNIT, yUnit: MW)"
reserve_group,frr_down_obligation,txy,Input,SHOP_RESERVE_GROUP,13.0.0.a,"The obligation of FRR_DOWN that should be fulfilled by the reserve group (xUnit: NO_UNIT, yUnit: MW)"
reserve_group,rr_up_obligation,txy,Input,SHOP_RESERVE_GROUP,13.0.0.a,"The obligation of RR_UP that should be fulfilled by the reserve group (xUnit: NO_UNIT, yUnit: MW)"
reserve_group,rr_down_obligation,txy,Input,SHOP_RESERVE_GROUP,13.0.0.a,"The obligation of RR_DOWN that should be fulfilled by the reserve group (xUnit: NO_UNIT, yUnit: MW)"
reserve_group,fcr_n_penalty_cost,txy,Input,SHOP_RESERVE_GROUP,13.0.0.a,"Given penalty cost for deviating below the FCR_N_UP or FCR_N_DOWN obligation for the reserve group (xUnit: NO_UNIT, yUnit: NOK/MW)"
reserve_group,fcr_d_penalty_cost,txy,Input,SHOP_RESERVE_GROUP,13.0.0.a,"Given penalty cost for deviating below the FCR_D_UP obligation for the reserve group (xUnit: NO_UNIT, yUnit: NOK/MW)"
reserve_group,frr_penalty_cost,txy,Input,SHOP_RESERVE_GROUP,13.0.0.a,"Given penalty cost for deviating below the FRR_UP or FRR_DOWN obligation for the reserve group (xUnit: NO_UNIT, yUnit: NOK/MW)"
reserve_group,rr_penalty_cost,txy,Input,SHOP_RESERVE_GROUP,13.0.0.a,"Given penalty cost for deviating below the RR_UP or RR_DOWN obligation for the reserve group (xUnit: NO_UNIT, yUnit: NOK/MW)"
reserve_group,fcr_n_up_slack,txy,Output,SHOP_RESERVE_GROUP,13.0.0.a,"Resulting slack when deviating above the FCR_N_UP obligation (xUnit: NO_UNIT, yUnit: MW)"
reserve_group,fcr_n_down_slack,txy,Output,SHOP_RESERVE_GROUP,13.0.0.a,"Resulting slack when deviating above the FCR_N_DOWN obligation (xUnit: NO_UNIT, yUnit: MW)"
reserve_group,fcr_d_up_slack,txy,Output,SHOP_RESERVE_GROUP,13.0.0.a,"Resulting slack when deviating above the FCR_D_UP obligation (xUnit: NO_UNIT, yUnit: MW)"
reserve_group,fcr_d_down_slack,txy,Output,SHOP_RESERVE_GROUP,14.2.0.0,"Resulting slack when deviating above the FCR_D_DOWN obligation (xUnit: NO_UNIT, yUnit: MW)"
reserve_group,frr_up_slack,txy,Output,SHOP_RESERVE_GROUP,13.0.0.a,"Resulting slack when deviating above the FRR_UP obligation (xUnit: NO_UNIT, yUnit: MW)"
reserve_group,frr_down_slack,txy,Output,SHOP_RESERVE_GROUP,13.0.0.a,"Resulting slack when deviating above the FRR_DOWN obligation (xUnit: NO_UNIT, yUnit: MW)"
reserve_group,rr_up_slack,txy,Output,SHOP_RESERVE_GROUP,13.0.0.a,"Resulting slack when deviating above the RR_UP obligation (xUnit: NO_UNIT, yUnit: MW)"
reserve_group,rr_down_slack,txy,Output,SHOP_RESERVE_GROUP,13.0.0.a,"Resulting slack when deviating above the RR_DOWN obligation (xUnit: NO_UNIT, yUnit: MW)"
reserve_group,fcr_n_up_violation,txy,Output,SHOP_RESERVE_GROUP,13.0.0.a,"Resulting penalty when deviating below the FCR_N_UP obligation (xUnit: NO_UNIT, yUnit: MW)"
reserve_group,fcr_n_down_violation,txy,Output,SHOP_RESERVE_GROUP,13.0.0.a,"Resulting penalty when deviating below the FCR_N_DOWN obligation (xUnit: NO_UNIT, yUnit: MW)"
reserve_group,fcr_d_up_violation,txy,Output,SHOP_RESERVE_GROUP,13.0.0.a,"Resulting penalty when deviating below the FCR_D_UP obligation (xUnit: NO_UNIT, yUnit: MW)"
reserve_group,fcr_d_down_violation,txy,Output,SHOP_RESERVE_GROUP,14.2.0.0,"Resulting penalty when deviating below the FCR_D_DOWN obligation (xUnit: NO_UNIT, yUnit: MW)"
reserve_group,frr_up_violation,txy,Output,SHOP_RESERVE_GROUP,13.0.0.a,"Resulting penalty when deviating below the FRR_UP obligation (xUnit: NO_UNIT, yUnit: MW)"
reserve_group,frr_down_violation,txy,Output,SHOP_RESERVE_GROUP,13.0.0.a,"Resulting penalty when deviating below the FRR_DOWN obligation (xUnit: NO_UNIT, yUnit: MW)"
reserve_group,rr_up_violation,txy,Output,SHOP_RESERVE_GROUP,13.0.0.a,"Resulting penalty when deviating below the RR_UP obligation (xUnit: NO_UNIT, yUnit: MW)"
reserve_group,rr_down_violation,txy,Output,SHOP_RESERVE_GROUP,13.0.0.a,"Resulting penalty when deviating belown the RR_DOWN obligation (xUnit: NO_UNIT, yUnit: MW)"
commit_group,deactivate_exclusion_flag,txy,Input,SHOP_OPEN,14.0.0.1,"A flag that can be used to deactivate the commitment exclusion constraints if the flag value is set to 1. (xUnit: NO_UNIT, yUnit: NO_UNIT)"
discharge_group,initial_deviation_mm3,double,Input,SHOP_DISCHARGE_GROUP_FUNCTIONALITY,13.0.0.a,"The initial volume deviation for the discharge group before the optimization period. The positive value refers to the upward deviation from weighted discharge while the negative value refers to the downward deviation from weighted discharge. (xUnit: MM3, yUnit: MM3)"
discharge_group,max_accumulated_deviation_mm3_up,txy,Input,SHOP_DISCHARGE_GROUP_FUNCTIONALITY,13.0.0.a,"Maximum accumulated upward volume deviation (Mm3) for the discharge group (xUnit: NO_UNIT, yUnit: MM3)"
discharge_group,max_accumulated_deviation_mm3_down,txy,Input,SHOP_DISCHARGE_GROUP_FUNCTIONALITY,13.0.0.a,"Maximum accumulated downward volume deviation (Mm3) for the discharge group (xUnit: NO_UNIT, yUnit: MM3)"
discharge_group,weighted_discharge_m3s,txy,Input,SHOP_DISCHARGE_GROUP_FUNCTIONALITY,13.0.0.a,"Weighted discharge target for the discharge group (xUnit: NO_UNIT, yUnit: M3/S)"
discharge_group,penalty_cost_up_per_mm3,txy,Input,SHOP_DISCHARGE_GROUP_FUNCTIONALITY,13.0.0.a,"Given penalty cost for discharging more than the allowed max accumulated deviation for the discharge group (xUnit: NO_UNIT, yUnit: NOK/MM3)"
discharge_group,penalty_cost_down_per_mm3,txy,Input,SHOP_DISCHARGE_GROUP_FUNCTIONALITY,13.0.0.a,"Given penalty cost for discharging less than the allowed max accumulated deviation for the discharge group (xUnit: NO_UNIT, yUnit: NOK/MM3)"
discharge_group,min_discharge_m3s,txy,Input,SHOP_DISCHARGE_GROUP_FUNCTIONALITY,14.0.2.1,"Minimal sum discharge allowed in the discharge group (xUnit: NO_UNIT, yUnit: M3/S)"
discharge_group,max_discharge_m3s,txy,Input,SHOP_DISCHARGE_GROUP_FUNCTIONALITY,14.0.2.1,"Maximal sum discharge allowed in the discharge group (xUnit: NO_UNIT, yUnit: M3/S)"
discharge_group,min_discharge_penalty_cost,txy,Input,SHOP_DISCHARGE_GROUP_FUNCTIONALITY,14.0.2.1,"Penalty cost for violating the minimum discharge constraint of the discharge group. (xUnit: NO_UNIT, yUnit: NOK/H/M3/S)"
discharge_group,max_discharge_penalty_cost,txy,Input,SHOP_DISCHARGE_GROUP_FUNCTIONALITY,14.0.2.1,"Penalty cost for violating the maximum discharge constraint of the discharge group. (xUnit: NO_UNIT, yUnit: NOK/H/M3/S)"
